name,|V|,SelfOpp,Opp,IsUndAT,UndGrph,s,GvAb,|T_v:G_v|,|A_v:G_v|,Solv,Rad,AtNo,AtTy,|AltCyc|,AltExp,AltPer,AltSeq,IsGWD
ATD[432;168],432,yes,ATD[432;168],yes,GHAT[432;35],1,Ab,2,2,solv,18,12,---,24,2,2,[18;216],no
ATD[432;169],432,yes,ATD[432;169],yes,GHAT[432;36],1,Ab,2,2,solv,6,3,---,72,3,18,[6;12;24],no
ATD[432;170],432,yes,ATD[432;170],yes,GHAT[432;36],1,Ab,2,2,solv,18,12,---,24,2,2,[18;216],no
ATD[432;171],432,yes,ATD[432;171],yes,GHAT[432;36],1,Ab,2,2,solv,9,3,---,48,2,12,[9;36],no
ATD[432;172],432,yes,ATD[432;172],yes,GHAT[432;37],1,Ab,2,2,solv,6,2,antipodal,72,2,6,[6;72],no
ATD[432;173],432,yes,ATD[432;173],yes,GHAT[432;37],1,Ab,2,2,solv,6,4,---,72,2,2,[6;216],no
ATD[432;174],432,yes,ATD[432;174],yes,GHAT[432;37],1,Ab,2,2,solv,6,1,loose,72,2,12,[6;36],no
ATD[432;175],432,yes,ATD[432;175],yes,GHAT[432;38],1,Ab,2,2,solv,6,4,---,72,2,2,[6;216],no
ATD[432;176],432,yes,ATD[432;176],yes,GHAT[432;38],1,Ab,2,2,solv,3,1,loose,144,2,12,[3;36],no
ATD[432;177],432,yes,ATD[432;177],yes,GHAT[432;38],1,Ab,2,2,solv,6,1,loose,72,3,6,[6;36;72],no
ATD[432;178],432,yes,ATD[432;178],yes,GHAT[432;39],1,Ab,2,2,solv,6,1,loose,72,3,6,[6;36;72],no
ATD[432;179],432,yes,ATD[432;179],yes,GHAT[432;39],1,Ab,2,2,solv,3,1,loose,144,2,12,[3;36],no
ATD[432;180],432,yes,ATD[432;180],yes,GHAT[432;39],1,Ab,2,2,solv,6,2,antipodal,72,2,6,[6;72],no
ATD[432;181],432,yes,ATD[432;181],yes,GHAT[432;40],1,Ab,2,2,solv,6,2,antipodal,72,2,18,[6;24],no
ATD[432;182],432,yes,ATD[432;182],yes,GHAT[432;40],1,Ab,2,2,solv,9,3,---,48,2,4,[9;108],no
ATD[432;183],432,yes,ATD[432;183],yes,GHAT[432;40],1,Ab,2,2,solv,18,9,---,24,3,6,[18;36;72],no
ATD[432;184],432,yes,ATD[432;184],yes,GHAT[432;41],1,Ab,2,2,solv,6,3,---,72,3,18,[6;12;24],no
ATD[432;185],432,yes,ATD[432;185],yes,GHAT[432;41],1,Ab,2,2,solv,18,6,---,24,2,6,[18;72],no
ATD[432;186],432,yes,ATD[432;186],yes,GHAT[432;41],1,Ab,2,2,solv,9,3,---,48,2,4,[9;108],no
ATD[432;187],432,yes,ATD[432;187],yes,GHAT[432;42],1,Ab,2,2,solv,6,1,loose,72,3,6,[6;36;72],no
ATD[432;188],432,yes,ATD[432;188],yes,GHAT[432;42],1,Ab,2,2,solv,3,1,loose,144,2,4,[3;108],no
ATD[432;189],432,yes,ATD[432;189],yes,GHAT[432;42],1,Ab,2,2,solv,6,2,antipodal,72,2,6,[6;72],no
ATD[432;190],432,yes,ATD[432;190],yes,GHAT[432;43],1,Ab,2,2,solv,3,1,loose,144,2,16,[3;27],no
ATD[432;191],432,yes,ATD[432;191],yes,GHAT[432;44],1,Ab,2,2,solv,8,4,---,54,3,2,[8;24;216],no
ATD[432;192],432,yes,ATD[432;192],yes,GHAT[432;44],1,Ab,2,2,solv,24,12,---,18,3,2,[24;72;216],no
ATD[432;193],432,yes,ATD[432;193],yes,GHAT[432;44],1,Ab,2,2,solv,3,1,loose,144,2,16,[3;27],no
ATD[432;194],432,yes,ATD[432;194],yes,GHAT[432;45],1,Ab,2,4,solv,24,8,---,18,2,6,[24;72],no
ATD[432;195],432,yes,ATD[432;195],yes,GHAT[432;45],1,Ab,2,4,solv,24,12,---,18,3,2,[24;72;216],no
ATD[432;196],432,yes,ATD[432;196],yes,GHAT[432;45],2,Ab,2,2,solv,3,1,loose,144,2,16,[3;27],no
ATD[432;197],432,yes,ATD[432;197],yes,GHAT[432;46],1,Ab,2,2,solv,6,2,antipodal,72,2,8,[6;54],no
ATD[432;198],432,yes,ATD[432;198],yes,GHAT[432;47],1,Ab,2,2,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;199],432,yes,ATD[432;199],yes,GHAT[432;47],1,Ab,2,2,solv,6,2,antipodal,72,2,8,[6;54],no
ATD[432;200],432,yes,ATD[432;200],yes,GHAT[432;47],1,Ab,2,2,solv,4,2,antipodal,108,3,4,[4;12;108],no
ATD[432;201],432,yes,ATD[432;201],yes,GHAT[432;48],1,Ab,2,4,solv,12,4,---,36,2,12,[12;36],no
ATD[432;202],432,yes,ATD[432;202],yes,GHAT[432;48],1,Ab,2,4,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;203],432,yes,ATD[432;203],yes,GHAT[432;48],2,Ab,2,2,solv,6,2,antipodal,72,2,8,[6;54],no
ATD[432;204],432,yes,ATD[432;204],yes,GHAT[432;49],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;205],432,yes,ATD[432;205],yes,GHAT[432;49],1,Ab,2,2,solv,2,1,loose,216,3,8,[2;6;54],no
ATD[432;206],432,yes,ATD[432;206],yes,GHAT[432;49],1,Ab,2,2,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;207],432,yes,ATD[432;207],yes,GHAT[432;50],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;208],432,yes,ATD[432;208],yes,GHAT[432;50],1,Ab,2,2,solv,4,2,antipodal,108,3,4,[4;12;108],no
ATD[432;209],432,yes,ATD[432;209],yes,GHAT[432;50],1,Ab,2,2,solv,6,3,---,72,3,8,[6;18;54],no
ATD[432;210],432,yes,ATD[432;210],yes,GHAT[432;51],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;211],432,yes,ATD[432;211],yes,GHAT[432;51],1,Ab,2,2,solv,6,3,---,72,3,8,[6;18;54],no
ATD[432;212],432,yes,ATD[432;212],yes,GHAT[432;51],1,Ab,2,2,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;213],432,yes,ATD[432;213],yes,GHAT[432;52],1,Ab,2,2,solv,6,2,antipodal,72,2,8,[6;54],no
ATD[432;214],432,yes,ATD[432;214],yes,GHAT[432;53],1,Ab,2,2,solv,24,12,---,18,3,2,[24;72;216],no
ATD[432;215],432,yes,ATD[432;215],yes,GHAT[432;53],1,Ab,2,2,solv,8,4,---,54,3,2,[8;24;216],no
ATD[432;216],432,yes,ATD[432;216],yes,GHAT[432;53],1,Ab,2,2,solv,6,2,antipodal,72,2,8,[6;54],no
ATD[432;217],432,yes,ATD[432;217],yes,GHAT[432;54],1,Ab,2,4,solv,24,12,---,18,3,2,[24;72;216],no
ATD[432;218],432,yes,ATD[432;218],yes,GHAT[432;54],1,Ab,2,4,solv,24,8,---,18,2,6,[24;72],no
ATD[432;219],432,yes,ATD[432;219],yes,GHAT[432;54],2,Ab,2,2,solv,6,2,antipodal,72,2,8,[6;54],no
ATD[432;220],432,yes,ATD[432;220],yes,GHAT[432;55],1,Ab,2,2,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;221],432,yes,ATD[432;221],yes,GHAT[432;55],1,Ab,2,2,solv,4,2,antipodal,108,3,4,[4;12;108],no
ATD[432;222],432,yes,ATD[432;222],yes,GHAT[432;55],1,Ab,2,2,solv,6,1,loose,72,2,4,[6;108],no
ATD[432;223],432,yes,ATD[432;223],yes,GHAT[432;56],1,Ab,2,4,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;224],432,yes,ATD[432;224],yes,GHAT[432;56],1,Ab,2,4,solv,6,1,loose,72,2,12,[6;36],no
ATD[432;225],432,yes,ATD[432;225],yes,GHAT[432;56],2,Ab,2,2,solv,6,1,loose,72,2,4,[6;108],no
ATD[432;226],432,yes,ATD[432;226],yes,GHAT[432;57],1,Ab,2,2,solv,6,3,---,72,3,4,[6;36;108],no
ATD[432;227],432,yes,ATD[432;227],yes,GHAT[432;57],1,Ab,2,2,solv,4,2,antipodal,108,3,4,[4;12;108],no
ATD[432;228],432,yes,ATD[432;228],yes,GHAT[432;57],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;229],432,yes,ATD[432;229],yes,GHAT[432;58],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;230],432,yes,ATD[432;230],yes,GHAT[432;58],1,Ab,2,2,solv,2,1,loose,216,3,4,[2;12;108],no
ATD[432;231],432,yes,ATD[432;231],yes,GHAT[432;58],1,Ab,2,2,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;232],432,yes,ATD[432;232],yes,GHAT[432;59],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;233],432,yes,ATD[432;233],yes,GHAT[432;59],1,Ab,2,2,solv,12,6,---,36,3,4,[12;36;108],no
ATD[432;234],432,yes,ATD[432;234],yes,GHAT[432;59],1,Ab,2,2,solv,6,3,---,72,3,4,[6;36;108],no
ATD[432;235],432,yes,ATD[432;235],yes,GHAT[432;60],1,Ab,2,2,solv,2,1,loose,216,3,4,[2;12;108],no
ATD[432;236],432,yes,ATD[432;236],yes,GHAT[432;60],1,Ab,2,2,solv,6,1,loose,72,2,4,[6;108],no
ATD[432;237],432,yes,ATD[432;237],yes,GHAT[432;60],1,Ab,2,2,solv,6,3,---,72,3,4,[6;36;108],no
ATD[432;238],432,yes,ATD[432;238],yes,GHAT[432;61],1,Ab,2,4,solv,6,3,---,72,3,4,[6;36;108],no
ATD[432;239],432,yes,ATD[432;239],yes,GHAT[432;61],1,Ab,2,4,solv,12,4,---,36,2,12,[12;36],no
ATD[432;240],432,yes,ATD[432;240],yes,GHAT[432;61],2,Ab,2,2,solv,6,1,loose,72,2,4,[6;108],no
ATD[432;241],432,yes,ATD[432;241],yes,GHAT[432;62],1,Ab,2,2,solv,72,48,---,6,2,2,[72;216],no
ATD[432;242],432,yes,ATD[432;242],yes,GHAT[432;62],1,Ab,2,2,solv,3,3,tight,144,1,144,[3],no
ATD[432;243],432,yes,ATD[432;243],yes,GHAT[432;62],1,Ab,2,2,solv,72,72,tight,6,1,6,[72],no
ATD[432;244],432,yes,ATD[432;244],yes,GHAT[432;63],1,Ab,2,2,solv,72,48,---,6,2,2,[72;216],no
ATD[432;245],432,yes,ATD[432;245],yes,GHAT[432;63],1,Ab,2,2,solv,24,24,tight,18,1,18,[24],no
ATD[432;246],432,yes,ATD[432;246],yes,GHAT[432;63],1,Ab,2,2,solv,9,9,tight,48,1,48,[9],no
ATD[432;247],432,yes,ATD[432;247],yes,GHAT[432;64],1,Ab,2,2,solv,24,8,---,18,2,6,[24;72],no
ATD[432;248],432,yes,ATD[432;248],yes,GHAT[432;64],1,Ab,2,2,solv,3,1,loose,144,2,48,[3;9],no
ATD[432;249],432,yes,ATD[432;249],yes,GHAT[432;64],1,Ab,2,2,solv,24,16,---,18,2,2,[24;216],no
ATD[432;250],432,yes,ATD[432;250],yes,GHAT[432;65],1,Ab,2,2,solv,216,432,---,2,1,2,[216],no
ATD[432;251],432,yes,ATD[432;251],yes,GHAT[432;65],1,Ab,2,2,solv,27,27,tight,16,1,16,[27],no
ATD[432;252],432,yes,ATD[432;252],yes,GHAT[432;65],1,Ab,2,2,solv,8,8,tight,54,1,54,[8],no
ATD[432;253],432,yes,ATD[432;253],yes,GHAT[432;66],1,Ab,2,2,solv,9,3,---,48,2,16,[9;27],no
ATD[432;254],432,yes,ATD[432;254],yes,GHAT[432;66],1,Ab,2,2,solv,24,24,tight,18,1,18,[24],no
ATD[432;255],432,yes,ATD[432;255],yes,GHAT[432;66],1,Ab,2,2,solv,72,72,tight,6,1,6,[72],no
ATD[432;256],432,yes,ATD[432;256],yes,GHAT[432;67],1,Ab,2,2,solv,36,36,tight,12,1,12,[36],no
ATD[432;257],432,yes,ATD[432;257],yes,GHAT[432;67],1,Ab,2,2,solv,6,6,tight,72,1,72,[6],no
ATD[432;258],432,yes,ATD[432;258],yes,GHAT[432;67],1,Ab,2,2,solv,36,12,---,12,2,4,[36;108],no
ATD[432;259],432,yes,ATD[432;259],yes,GHAT[432;68],1,Ab,2,2,solv,18,18,tight,24,1,24,[18],no
ATD[432;260],432,yes,ATD[432;260],yes,GHAT[432;68],1,Ab,2,2,solv,36,12,---,12,2,4,[36;108],no
ATD[432;261],432,yes,ATD[432;261],yes,GHAT[432;68],1,Ab,2,2,solv,12,12,tight,36,1,36,[12],no
ATD[432;262],432,yes,ATD[432;262],yes,GHAT[432;69],1,Ab,2,2,solv,12,4,---,36,2,12,[12;36],no
ATD[432;263],432,yes,ATD[432;263],yes,GHAT[432;69],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;264],432,yes,ATD[432;264],yes,GHAT[432;69],1,Ab,2,2,solv,6,2,antipodal,72,2,24,[6;18],no
ATD[432;265],432,yes,ATD[432;265],yes,GHAT[432;70],1,Ab,2,2,solv,54,54,tight,8,1,8,[54],no
ATD[432;266],432,yes,ATD[432;266],yes,GHAT[432;70],1,Ab,2,2,solv,4,4,tight,108,1,108,[4],no
ATD[432;267],432,yes,ATD[432;267],yes,GHAT[432;70],1,Ab,2,2,solv,108,108,tight,4,1,4,[108],no
ATD[432;268],432,yes,ATD[432;268],yes,GHAT[432;71],1,Ab,2,2,solv,12,12,tight,36,1,36,[12],no
ATD[432;269],432,yes,ATD[432;269],yes,GHAT[432;71],1,Ab,2,2,solv,36,36,tight,12,1,12,[36],no
ATD[432;270],432,yes,ATD[432;270],yes,GHAT[432;71],1,Ab,2,2,solv,18,6,---,24,2,8,[18;54],no
ATD[432;271],432,yes,ATD[432;271],yes,GHAT[432;72],1,Ab,2,2,solv,72,72,tight,6,1,6,[72],no
ATD[432;272],432,yes,ATD[432;272],yes,GHAT[432;72],1,Ab,2,2,solv,6,6,tight,72,1,72,[6],no
ATD[432;273],432,yes,ATD[432;273],yes,GHAT[432;72],1,Ab,2,2,solv,72,48,---,6,2,2,[72;216],no
ATD[432;274],432,yes,ATD[432;274],yes,GHAT[432;73],1,Ab,2,2,solv,24,24,tight,18,1,18,[24],no
ATD[432;275],432,yes,ATD[432;275],yes,GHAT[432;73],1,Ab,2,2,solv,72,48,---,6,2,2,[72;216],no
ATD[432;276],432,yes,ATD[432;276],yes,GHAT[432;73],1,Ab,2,2,solv,18,18,tight,24,1,24,[18],no
ATD[432;277],432,yes,ATD[432;277],yes,GHAT[432;74],1,Ab,2,2,solv,24,16,---,18,2,2,[24;216],no
ATD[432;278],432,yes,ATD[432;278],yes,GHAT[432;74],1,Ab,2,2,solv,6,2,antipodal,72,2,24,[6;18],no
ATD[432;279],432,yes,ATD[432;279],yes,GHAT[432;74],1,Ab,2,2,solv,24,8,---,18,2,6,[24;72],no
ATD[432;280],432,yes,ATD[432;280],yes,GHAT[432;75],1,Ab,2,2,solv,216,432,---,2,1,2,[216],no
ATD[432;281],432,yes,ATD[432;281],yes,GHAT[432;75],1,Ab,2,2,solv,8,8,tight,54,1,54,[8],no
ATD[432;282],432,yes,ATD[432;282],yes,GHAT[432;75],1,Ab,2,2,solv,54,54,tight,8,1,8,[54],no
ATD[432;283],432,yes,ATD[432;283],yes,GHAT[432;76],1,Ab,2,2,solv,72,72,tight,6,1,6,[72],no
ATD[432;284],432,yes,ATD[432;284],yes,GHAT[432;76],1,Ab,2,2,solv,18,6,---,24,2,8,[18;54],no
ATD[432;285],432,yes,ATD[432;285],yes,GHAT[432;76],1,Ab,2,2,solv,24,24,tight,18,1,18,[24],no
ATD[432;286],432,yes,ATD[432;286],yes,GHAT[432;77],1,Ab,2,2,solv,54,27,---,8,2,4,[54;108],no
ATD[432;287],432,yes,ATD[432;287],yes,GHAT[432;77],1,Ab,2,2,solv,4,4,tight,108,1,108,[4],no
ATD[432;288],432,yes,ATD[432;288],yes,GHAT[432;77],1,Ab,2,2,solv,108,108,tight,4,1,4,[108],no
ATD[432;289],432,yes,ATD[432;289],yes,GHAT[432;78],1,Ab,2,2,solv,12,12,tight,36,1,36,[12],no
ATD[432;290],432,yes,ATD[432;290],yes,GHAT[432;78],1,Ab,2,2,solv,36,12,---,12,2,4,[36;108],no
ATD[432;291],432,yes,ATD[432;291],yes,GHAT[432;78],1,Ab,2,2,solv,18,9,---,24,2,12,[18;36],no
ATD[432;292],432,yes,ATD[432;292],yes,GHAT[432;79],1,Ab,2,2,solv,18,3,---,24,2,4,[18;108],no
ATD[432;293],432,yes,ATD[432;293],yes,GHAT[432;79],1,Ab,2,2,solv,36,36,tight,12,1,12,[36],no
ATD[432;294],432,yes,ATD[432;294],yes,GHAT[432;79],1,Ab,2,2,solv,12,12,tight,36,1,36,[12],no
ATD[432;295],432,yes,ATD[432;295],yes,GHAT[432;80],1,Ab,2,2,solv,6,3,---,72,2,36,[6;12],no
ATD[432;296],432,yes,ATD[432;296],yes,GHAT[432;80],1,Ab,2,2,solv,36,36,tight,12,1,12,[36],no
ATD[432;297],432,yes,ATD[432;297],yes,GHAT[432;80],1,Ab,2,2,solv,36,12,---,12,2,4,[36;108],no
ATD[432;298],432,yes,ATD[432;298],yes,GHAT[432;81],1,Ab,2,2,solv,12,4,---,36,2,4,[12;108],no
ATD[432;299],432,yes,ATD[432;299],yes,GHAT[432;81],1,Ab,2,2,solv,6,1,loose,72,2,12,[6;36],no
ATD[432;300],432,yes,ATD[432;300],yes,GHAT[432;81],1,Ab,2,2,solv,12,4,---,36,2,12,[12;36],no
ATD[432;301],432,yes,ATD[432;301],yes,GHAT[432;82],1,Ab,2,2,solv,18,3,---,24,2,4,[18;108],no
ATD[432;302],432,yes,ATD[432;302],yes,GHAT[432;82],1,Ab,2,2,solv,18,9,---,24,2,12,[18;36],no
ATD[432;303],432,yes,ATD[432;303],yes,GHAT[432;82],1,Ab,2,2,solv,6,3,---,72,2,36,[6;12],no
ATD[432;304],432,yes,ATD[432;304],yes,GHAT[432;83],1,Ab,2,2,solv,27,18,---,16,2,2,[27;216],no
ATD[432;305],432,yes,ATD[432;305],yes,GHAT[432;83],1,Ab,2,2,solv,4,2,antipodal,108,2,54,[4;8],no
ATD[432;306],432,yes,ATD[432;306],yes,GHAT[432;83],1,Ab,2,2,solv,54,36,---,8,2,2,[54;216],no
ATD[432;307],432,yes,ATD[432;307],yes,GHAT[432;84],1,Ab,2,2,solv,9,3,---,48,2,6,[9;72],no
ATD[432;308],432,yes,ATD[432;308],yes,GHAT[432;84],1,Ab,2,2,solv,18,12,---,24,2,2,[18;216],no
ATD[432;309],432,yes,ATD[432;309],yes,GHAT[432;84],1,Ab,2,2,solv,12,6,---,36,2,18,[12;24],no
ATD[432;310],432,yes,ATD[432;310],yes,GHAT[432;85],1,Ab,2,2,solv,12,6,---,36,2,18,[12;24],no
ATD[432;311],432,yes,ATD[432;311],yes,GHAT[432;85],1,Ab,2,2,solv,18,6,---,24,2,6,[18;72],no
ATD[432;312],432,yes,ATD[432;312],yes,GHAT[432;85],1,Ab,2,2,solv,9,6,---,48,2,2,[9;216],no
ATD[432;313],432,yes,ATD[432;313],yes,GHAT[432;86],1,Ab,2,2,solv,3,1,loose,144,2,18,[3;24],no
ATD[432;314],432,yes,ATD[432;314],yes,GHAT[432;86],1,Ab,2,2,solv,36,18,---,12,2,6,[36;72],no
ATD[432;315],432,yes,ATD[432;315],yes,GHAT[432;86],1,Ab,2,2,solv,18,12,---,24,2,2,[18;216],no
ATD[432;316],432,yes,ATD[432;316],yes,GHAT[432;87],1,Ab,2,2,solv,6,4,---,72,2,2,[6;216],no
ATD[432;317],432,yes,ATD[432;317],yes,GHAT[432;87],1,Ab,2,2,solv,3,1,loose,144,2,6,[3;72],no
ATD[432;318],432,yes,ATD[432;318],yes,GHAT[432;87],1,Ab,2,2,solv,12,2,antipodal,36,2,6,[12;72],no
ATD[432;319],432,yes,ATD[432;319],yes,GHAT[432;88],1,Ab,2,2,solv,3,1,loose,144,2,6,[3;72],no
ATD[432;320],432,yes,ATD[432;320],yes,GHAT[432;88],1,Ab,2,2,solv,12,2,antipodal,36,2,6,[12;72],no
ATD[432;321],432,yes,ATD[432;321],yes,GHAT[432;88],1,Ab,2,2,solv,6,2,antipodal,72,2,6,[6;72],no
ATD[432;322],432,yes,ATD[432;322],yes,GHAT[432;89],1,Ab,2,2,solv,6,2,antipodal,72,2,18,[6;24],no
ATD[432;323],432,yes,ATD[432;323],yes,GHAT[432;89],1,Ab,2,2,solv,36,18,---,12,2,6,[36;72],no
ATD[432;324],432,yes,ATD[432;324],yes,GHAT[432;89],1,Ab,2,2,solv,9,6,---,48,2,2,[9;216],no
ATD[432;325],432,yes,ATD[432;325],yes,GHAT[432;90],1,Ab,2,2,solv,6,2,antipodal,72,2,6,[6;72],no
ATD[432;326],432,yes,ATD[432;326],yes,GHAT[432;90],1,Ab,2,2,solv,12,2,antipodal,36,2,6,[12;72],no
ATD[432;327],432,yes,ATD[432;327],yes,GHAT[432;90],1,Ab,2,2,solv,3,2,antipodal,144,2,2,[3;216],no
ATD[432;328],432,yes,ATD[432;328],yes,GHAT[432;91],1,Ab,2,4,solv,27,9,---,16,2,2,[27;216],no
ATD[432;329],432,yes,ATD[432;329],yes,GHAT[432;91],2,Ab,2,2,solv,4,2,antipodal,108,2,54,[4;8],no
ATD[432;330],432,yes,ATD[432;330],yes,GHAT[432;92],1,Ab,2,2,solv,9,3,---,48,2,2,[9;216],no
ATD[432;331],432,yes,ATD[432;331],yes,GHAT[432;92],1,Ab,2,2,solv,12,6,---,36,2,18,[12;24],no
ATD[432;332],432,yes,ATD[432;332],yes,GHAT[432;92],1,Ab,2,2,solv,9,3,---,48,2,6,[9;72],no
ATD[432;333],432,yes,ATD[432;333],yes,GHAT[432;93],1,Ab,2,2,solv,3,1,loose,144,2,18,[3;24],no
ATD[432;334],432,yes,ATD[432;334],yes,GHAT[432;93],1,Ab,2,2,solv,36,18,---,12,2,6,[36;72],no
ATD[432;335],432,yes,ATD[432;335],yes,GHAT[432;93],1,Ab,2,2,solv,9,3,---,48,2,2,[9;216],no
ATD[432;336],432,yes,ATD[432;336],yes,GHAT[432;94],1,Ab,2,2,solv,12,2,antipodal,36,2,6,[12;72],no
ATD[432;337],432,yes,ATD[432;337],yes,GHAT[432;94],1,Ab,2,2,solv,3,1,loose,144,2,2,[3;216],no
ATD[432;338],432,yes,ATD[432;338],yes,GHAT[432;94],1,Ab,2,2,solv,3,1,loose,144,2,6,[3;72],no
ATD[432;339],432,yes,ATD[432;339],yes,GHAT[432;95],1,Ab,2,4,solv,54,36,---,8,2,2,[54;216],no
ATD[432;340],432,yes,ATD[432;340],yes,GHAT[432;95],2,Ab,2,2,solv,4,2,antipodal,108,2,54,[4;8],no
ATD[432;341],432,yes,ATD[432;341],yes,GHAT[432;96],1,Ab,2,2,solv,18,12,---,24,2,2,[18;216],no
ATD[432;342],432,yes,ATD[432;342],yes,GHAT[432;96],1,Ab,2,2,solv,12,6,---,36,2,18,[12;24],no
ATD[432;343],432,yes,ATD[432;343],yes,GHAT[432;96],1,Ab,2,2,solv,18,6,---,24,2,6,[18;72],no
ATD[432;344],432,yes,ATD[432;344],yes,GHAT[432;97],1,Ab,2,2,solv,6,2,antipodal,72,2,18,[6;24],no
ATD[432;345],432,yes,ATD[432;345],yes,GHAT[432;97],1,Ab,2,2,solv,36,18,---,12,2,6,[36;72],no
ATD[432;346],432,yes,ATD[432;346],yes,GHAT[432;97],1,Ab,2,2,solv,18,12,---,24,2,2,[18;216],no
ATD[432;347],432,yes,ATD[432;347],yes,GHAT[432;98],1,Ab,2,2,solv,12,2,antipodal,36,2,6,[12;72],no
ATD[432;348],432,yes,ATD[432;348],yes,GHAT[432;98],1,Ab,2,2,solv,6,4,---,72,2,2,[6;216],no
ATD[432;349],432,yes,ATD[432;349],yes,GHAT[432;98],1,Ab,2,2,solv,6,2,antipodal,72,2,6,[6;72],no
ATD[432;350],432,yes,ATD[432;350],yes,GWG(54;3),1,Ab,2,2^51,solv,27,9,---,16,2,4,[27;108],no
ATD[432;351],432,yes,ATD[432;351],yes,GWG(108;2),1,Ab,2,2^106,solv,54,36,---,8,2,2,[54;216],no
ATD[432;352],432,yes,ATD[432;352],yes,GWG(54;3),1,Ab,2,2^51,solv,54,36,---,8,2,2,[54;216],no
ATD[432;353],432,yes,ATD[432;353],yes,GWG(216;1),1,Ab,2,2^215,solv,108,108,tight,4,1,4,[108],no
ATD[432;354],432,yes,ATD[432;354],yes,GWG(108;2),1,Ab,2,2^106,solv,108,108,tight,4,1,4,[108],no
ATD[432;355],432,yes,ATD[432;355],yes,GWG(108;2),1,Ab,2,2^106,solv,54,27,---,8,2,4,[54;108],no
ATD[432;356],432,yes,ATD[432;356],yes,GWG(216;1),1,Ab,2,2^215,solv,216,432,---,2,1,2,[216],no
ATD[432;357],432,yes,ATD[432;357],yes,GWG(27;4),23,Ab,2,2,solv,2,1,loose,216,4,27,[2;4;8;16],yes
ATD[432;358],432,yes,ATD[432;358],yes,GWG(54;3),51,Ab,2,2,solv,2,1,loose,216,3,54,[2;4;8],yes
ATD[432;359],432,yes,ATD[432;359],yes,GWG(108;2),106,Ab,2,2,solv,2,1,loose,216,2,108,[2;4],yes
ATD[432;360],432,yes,ATD[432;360],yes,GWG(216;1),215,Ab,2,2,solv,2,2,tight,216,1,216,[2],yes
ATD[434;1],434,yes,ATD[434;1],yes,GHAT[434;1],1,Ab,2,2,solv,31,31,tight,14,1,14,[31],no
ATD[434;2],434,yes,ATD[434;2],yes,GHAT[434;1],1,Ab,2,2,solv,217,434,---,2,1,2,[217],no
ATD[434;3],434,yes,ATD[434;3],yes,GHAT[434;1],1,Ab,2,2,solv,7,7,tight,62,1,62,[7],no
ATD[434;4],434,yes,ATD[434;4],yes,GWG(217;1),216,Ab,2,2,solv,2,2,tight,217,1,217,[2],yes
ATD[435;1],435,yes,ATD[435;1],yes,GHAT[435;1],1,Ab,2,2,solv,29,29,tight,15,1,15,[29],no
ATD[435;2],435,yes,ATD[435;2],yes,GHAT[435;1],1,Ab,2,2,solv,15,15,tight,29,1,29,[15],no
ATD[435;3],435,yes,ATD[435;3],yes,GHAT[435;2],1,Ab,2,2,solv,5,5,tight,87,1,87,[5],no
ATD[435;4],435,yes,ATD[435;4],yes,GHAT[435;2],1,Ab,2,2,solv,87,87,tight,5,1,5,[87],no
ATD[435;5],435,yes,ATD[435;5],yes,GHAT[435;3],1,Ab,2,2,solv,145,145,tight,3,1,3,[145],no
ATD[435;6],435,yes,ATD[435;6],yes,GHAT[435;3],1,Ab,2,2,solv,3,3,tight,145,1,145,[3],no
ATD[436;1],436,yes,ATD[436;1],yes,GHAT[436;1],1,Ab,2,2,solv,109,109,tight,4,1,4,[109],no
ATD[436;2],436,yes,ATD[436;2],yes,GWG(218;1),1,Ab,2,2^217,solv,109,109,tight,4,1,4,[109],no
ATD[436;3],436,yes,ATD[436;3],yes,GWG(218;1),1,Ab,2,2^217,solv,218,436,---,2,1,2,[218],no
ATD[436;4],436,yes,ATD[436;4],yes,GWG(109;2),107,Ab,2,2,solv,2,1,loose,218,2,109,[2;4],yes
ATD[436;5],436,yes,ATD[436;5],yes,GWG(218;1),217,Ab,2,2,solv,2,2,tight,218,1,218,[2],yes
ATD[437;1],437,yes,ATD[437;1],yes,GHAT[437;1],1,Ab,2,2,solv,23,23,tight,19,1,19,[23],no
ATD[437;2],437,yes,ATD[437;2],yes,GHAT[437;1],1,Ab,2,2,solv,19,19,tight,23,1,23,[19],no
ATD[438;1],438,no,ATD[438;2],no,HAT[438;1],1,Ab,0,1,solv,73,73,tight,6,1,6,[73],no
