name,|V|,gir,bip,CayTy,|G_v|,solv,rad,AtNo,AtTy,AltExp,AltPer,AltSeq,CCa,CCb,MetaCircTy
HAT[305;2],305,5,nb,Cay,2,solv,61,61,tight,1,5,[61],5,10,{2}
HAT[309;1],309,3,nb,Cay,2,solv,103,103,tight,1,3,[103],3,6,{2}
HAT[310;1],310,8,b,Cay,2,solv,31,31,tight,1,10,[31],10,10,{2}
HAT[310;2],310,6,b,Cay,2,solv,31,31,tight,1,10,[31],10,10,{2}
HAT[312;1],312,6,b,Cay,2,solv,26,13,---,2,6,[26;52],6,6,{}
HAT[312;2],312,6,b,n-Cay,2,solv,26,13,---,2,6,[26;52],12,12,{}
HAT[312;3],312,6,b,Cay,2,solv,13,13,tight,1,24,[13],24,24,{2}
HAT[312;4],312,6,b,Cay,2,solv,13,13,tight,1,24,[13],24,24,{2}
HAT[312;5],312,8,b,Cay,2,solv,39,39,tight,1,8,[39],8,24,{2;4}
HAT[312;6],312,8,b,Cay,2,solv,26,26,tight,1,12,[26],12,12,{2}
HAT[312;7],312,8,b,Cay,2,solv,26,26,tight,1,12,[26],12,12,{2;4}
HAT[312;8],312,4,b,Cay,2,solv,78,78,tight,1,4,[78],4,12,{2;4}
HAT[312;9],312,8,b,Cay,2,solv,26,26,tight,1,12,[26],24,24,{2;4}
HAT[312;10],312,8,b,Cay,2,solv,26,26,tight,1,12,[26],24,24,{2;4}
HAT[312;11],312,8,b,Cay,2,solv,78,78,tight,1,4,[78],8,24,{2;4}
HAT[312;12],312,6,b,Cay,2,solv,52,52,tight,1,6,[52],6,24,{2;4}
HAT[312;13],312,6,b,Cay,2,solv,52,52,tight,1,6,[52],6,24,{2;4}
HAT[312;14],312,8,b,Cay,2,solv,52,52,tight,1,6,[52],12,24,{2;4}
HAT[312;15],312,8,b,Cay,2,solv,52,52,tight,1,6,[52],12,24,{2;4}
HAT[312;16],312,3,nb,Cay,2,solv,52,26,---,2,3,[52;104],3,12,{}
HAT[312;17],312,6,nb,Cay,2,solv,52,26,---,2,3,[52;104],6,12,{}
HAT[315;1],315,6,nb,Cay,2,solv,7,7,tight,1,45,[7],45,90,{2}
HAT[315;2],315,8,nb,Cay,2,solv,35,35,tight,1,9,[35],18,45,{2;4}
HAT[315;3],315,6,nb,Cay,2,solv,21,21,tight,1,15,[21],15,30,{2}
HAT[315;4],315,6,nb,Cay,2,solv,105,105,tight,1,3,[105],6,15,{2;4}
HAT[320;1],320,4,b,Cay,2,solv,5,1,loose,2,4,[5;80],4,8,{}
HAT[320;2],320,8,b,Cay,2,solv,20,20,tight,1,16,[20],16,16,{2;4}
HAT[320;3],320,8,b,Cay,2,solv,20,20,tight,1,16,[20],32,32,{2;4}
HAT[320;4],320,8,b,Cay,2,solv,40,40,tight,1,8,[40],8,16,{2;4}
HAT[320;5],320,8,b,Cay,2,solv,40,40,tight,1,8,[40],8,16,{2;4}
HAT[320;6],320,8,b,Cay,2,solv,20,10,---,2,8,[20;40],16,16,{4}
HAT[320;7],320,8,b,Cay,2,solv,40,40,tight,1,8,[40],8,16,{2;4}
HAT[320;8],320,8,b,Cay,2,solv,40,40,tight,1,8,[40],8,16,{2;4}
HAT[320;9],320,4,b,Cay,2,solv,80,80,tight,1,4,[80],4,32,{2}
HAT[320;10],320,8,b,Cay,2,solv,80,80,tight,1,4,[80],8,32,{2}
HAT[320;11],320,4,b,Cay,2,solv,40,20,---,2,4,[40;80],4,16,{}
HAT[320;12],320,8,b,Cay,2,solv,40,20,---,2,4,[40;80],8,16,{}
HAT[320;13],320,4,b,Cay,2,solv,80,80,tight,1,4,[80],4,32,{2}
HAT[320;14],320,8,b,Cay,2,solv,80,80,tight,1,4,[80],8,32,{2}
HAT[320;15],320,8,b,Cay,2,solv,40,20,---,2,4,[40;80],8,16,{}
HAT[320;16],320,8,b,Cay,2,solv,40,20,---,2,4,[40;80],8,16,{}
HAT[320;17],320,4,b,Cay,2,solv,20,10,---,3,4,[20;40;80],4,8,{}
HAT[320;18],320,8,b,Cay,2,solv,20,10,---,3,4,[20;40;80],8,8,{}
HAT[320;19],320,4,b,Cay,2,solv,40,20,---,2,4,[40;80],4,16,{}
HAT[320;20],320,8,b,Cay,2,solv,40,20,---,2,4,[40;80],8,16,{}
HAT[320;21],320,8,b,Cay,2,solv,20,5,---,2,4,[20;80],16,80,{1;3;4}
HAT[320;22],320,4,b,Cay,2,solv,10,5,---,3,4,[10;40;80],4,8,{}
HAT[320;23],320,8,b,Cay,2,solv,10,5,---,3,4,[10;40;80],8,8,{}
HAT[320;24],320,4,b,Cay,2,solv,20,10,---,3,4,[20;40;80],4,8,{}
HAT[320;25],320,8,b,Cay,2,solv,20,10,---,3,4,[20;40;80],8,8,{}
HAT[320;26],320,4,b,Cay,2,solv,20,5,---,2,4,[20;80],4,8,{}
HAT[320;27],320,4,b,n-Cay,2,solv,10,2,antipodal,2,2,[10;160],4,8,{}
HAT[320;28],320,4,b,n-Cay,2,solv,10,2,antipodal,2,2,[10;160],4,8,{}
HAT[324;1],324,8,nb,Cay,2,solv,9,3,---,2,9,[9;36],9,36,{}
HAT[324;2],324,8,nb,Cay,2,solv,18,9,---,2,9,[18;36],9,18,{}
HAT[324;3],324,6,nb,Cay,2,solv,27,9,---,2,3,[27;108],12,27,{}
HAT[324;4],324,6,nb,Cay,2,solv,54,27,---,2,3,[54;108],6,27,{}
HAT[324;5],324,6,b,Cay,2,solv,9,9,tight,1,36,[9],36,36,{2;4}
HAT[324;6],324,8,b,Cay,2,solv,27,27,tight,1,12,[27],12,108,{1;2;3;4}
HAT[324;7],324,8,b,Cay,2,solv,9,3,---,2,12,[9;27],12,36,{}
HAT[324;8],324,8,b,Cay,2,solv,18,18,tight,1,18,[18],18,36,{2;4}
HAT[324;9],324,8,b,Cay,2,solv,18,18,tight,1,18,[18],18,36,{2;4}
HAT[324;10],324,6,b,Cay,2,solv,54,54,tight,1,6,[54],6,108,{1;2;3;4}
HAT[324;11],324,6,b,Cay,2,solv,18,6,---,2,6,[18;54],6,36,{}
HAT[324;12],324,8,b,Cay,2,solv,18,6,---,2,6,[18;54],12,18,{}
HAT[324;13],324,8,b,Cay,2,solv,54,54,tight,1,6,[54],12,54,{1;2;3;4}
HAT[327;1],327,3,nb,Cay,2,solv,109,109,tight,1,3,[109],3,6,{2}
HAT[328;1],328,8,b,Cay,2,solv,41,41,tight,1,8,[41],8,8,{2}
HAT[330;1],330,6,b,Cay,2,solv,11,11,tight,1,30,[11],30,30,{2}
HAT[330;2],330,6,b,Cay,2,solv,11,11,tight,1,30,[11],30,30,{2}
HAT[330;3],330,8,b,Cay,2,solv,33,33,tight,1,10,[33],10,30,{2;4}
HAT[330;4],330,8,b,Cay,2,solv,33,33,tight,1,10,[33],10,30,{2;4}
HAT[330;5],330,6,b,Cay,2,solv,33,33,tight,1,10,[33],10,30,{2;4}
HAT[330;6],330,8,b,Cay,2,solv,33,33,tight,1,10,[33],10,30,{2;4}
HAT[333;1],333,8,nb,Cay,2,solv,37,37,tight,1,9,[37],9,18,{2}
HAT[333;2],333,8,nb,Cay,2,solv,37,37,tight,1,9,[37],9,18,{2}
HAT[333;3],333,8,nb,Cay,2,solv,37,37,tight,1,9,[37],9,18,{2}
HAT[333;4],333,6,nb,Cay,2,solv,37,37,tight,1,9,[37],9,18,{2}
HAT[333;5],333,3,nb,Cay,2,solv,111,111,tight,1,3,[111],3,6,{2}
HAT[336;1],336,8,b,Cay,2,solv,6,3,---,3,14,[6;12;24],14,42,{}
HAT[336;2],336,3,nb,Cay,2,solv,28,7,---,2,3,[28;112],3,6,{}
HAT[336;3],336,6,b,Cay,2,solv,14,7,---,2,12,[14;28],12,12,{}
HAT[336;4],336,6,b,Cay,2,solv,14,7,---,3,6,[14;28;56],6,12,{}
HAT[336;5],336,6,b,Cay,2,solv,14,7,---,3,6,[14;28;56],6,12,{}
HAT[336;6],336,6,b,Cay,2,solv,7,7,tight,1,48,[7],48,48,{2}
HAT[336;7],336,8,b,Cay,2,solv,14,14,tight,1,24,[14],24,24,{2;4}
HAT[336;8],336,8,b,Cay,2,solv,14,14,tight,1,24,[14],48,48,{2;4}
HAT[336;9],336,8,b,Cay,2,solv,28,28,tight,1,12,[28],12,24,{2;4}
HAT[336;10],336,8,b,Cay,2,solv,28,28,tight,1,12,[28],12,24,{2;4}
HAT[336;11],336,8,b,Cay,2,solv,28,28,tight,1,12,[28],12,24,{2;4}
HAT[336;12],336,8,b,Cay,2,solv,28,28,tight,1,12,[28],12,24,{2;4}
HAT[336;13],336,8,b,Cay,2,solv,14,7,---,2,12,[14;28],12,12,{}
HAT[336;14],336,8,b,Cay,2,solv,14,7,---,2,12,[14;28],24,24,{4}
HAT[336;15],336,6,b,Cay,2,solv,56,56,tight,1,6,[56],6,48,{2;4}
HAT[336;16],336,8,b,Cay,2,solv,56,56,tight,1,6,[56],12,48,{2;4}
HAT[336;17],336,8,b,Cay,2,solv,56,56,tight,1,6,[56],12,48,{2;4}
HAT[336;18],336,6,b,Cay,2,solv,28,14,---,2,6,[28;56],6,12,{}
HAT[336;19],336,6,b,Cay,2,solv,28,14,---,2,6,[28;56],6,12,{}
HAT[336;20],336,6,b,Cay,2,solv,28,14,---,2,6,[28;56],6,6,{}
HAT[336;21],336,6,b,Cay,2,solv,28,14,---,2,6,[28;56],12,12,{}
HAT[340;1],340,4,b,Cay,2,solv,85,85,tight,1,4,[85],4,68,{2;4}
HAT[340;2],340,4,b,Cay,2,solv,85,85,tight,1,4,[85],4,20,{2;4}
HAT[340;3],340,6,b,n-Cay,2,solv,17,17,tight,1,20,[17],40,40,{2}
HAT[342;1],342,6,b,Cay,2,solv,19,19,tight,1,18,[19],18,18,{2}
HAT[342;2],342,8,b,Cay,2,solv,19,19,tight,1,18,[19],18,18,{2}
HAT[342;3],342,6,b,Cay,2,solv,19,19,tight,1,18,[19],18,18,{2}
HAT[342;4],342,6,b,Cay,2,solv,19,19,tight,1,18,[19],18,18,{2}
HAT[342;5],342,6,b,Cay,2,solv,57,57,tight,1,6,[57],6,6,{2}
HAT[342;6],342,6,b,Cay,2,solv,57,57,tight,1,6,[57],6,6,{2}
HAT[343;1],343,8,nb,Cay,2,solv,49,49,tight,1,7,[49],14,49,{1;2;4}
HAT[343;2],343,8,nb,Cay,2,solv,49,49,tight,1,7,[49],14,49,{1;2;4}
HAT[343;3],343,8,nb,Cay,2,solv,49,49,tight,1,7,[49],14,49,{1;2;4}
HAT[348;1],348,4,b,Cay,2,solv,87,87,tight,1,4,[87],4,12,{2;4}
HAT[351;1],351,6,nb,Cay,2,solv,3,1,loose,3,13,[3;9;27],13,26,{}
HAT[351;2],351,6,nb,Cay,2,solv,3,1,loose,3,13,[3;9;27],13,26,{}
HAT[351;3],351,6,nb,Cay,2,solv,13,13,tight,1,27,[13],27,54,{2}
HAT[351;4],351,6,nb,Cay,2,solv,39,39,tight,1,9,[39],9,18,{2;4}
HAT[351;5],351,6,nb,Cay,2,solv,117,117,tight,1,3,[117],6,9,{2}
HAT[351;6],351,3,nb,Cay,2,solv,39,13,---,2,3,[39;117],3,6,{}
HAT[351;7],351,6,nb,Cay,2,solv,9,9,tight,1,39,[9],78,117,{1;2;4}
HAT[351;8],351,6,nb,Cay,2,solv,117,117,tight,1,3,[117],6,117,{1;2;4}
HAT[351;9],351,6,nb,Cay,2,solv,117,117,tight,1,3,[117],6,9,{2}
HAT[351;10],351,6,nb,Cay,2,solv,117,117,tight,1,3,[117],6,9,{2}
HAT[355;1],355,5,nb,Cay,2,solv,71,71,tight,1,5,[71],5,10,{2}
HAT[355;2],355,5,nb,Cay,2,solv,71,71,tight,1,5,[71],5,10,{2}
HAT[356;1],356,8,b,n-Cay,2,solv,89,89,tight,1,4,[89],8,8,{2}
HAT[357;1],357,6,nb,Cay,2,solv,7,7,tight,1,51,[7],51,102,{2}
HAT[357;2],357,6,nb,Cay,2,solv,119,119,tight,1,3,[119],6,51,{2;4}
HAT[360;1],360,8,b,Cay,2,solv,15,5,---,2,8,[15;45],8,40,{}
HAT[360;2],360,4,b,Cay,2,solv,10,5,---,3,4,[10;30;90],4,12,{}
HAT[360;3],360,8,b,Cay,2,solv,4,1,loose,2,10,[4;36],20,40,{}
HAT[360;4],360,4,b,Cay,2,solv,20,5,---,2,2,[20;180],4,40,{}
HAT[360;5],360,8,b,Cay,2,solv,20,5,---,2,2,[20;180],8,20,{}
HAT[360;6],360,6,b,Cay,2,solv,15,15,tight,1,24,[15],24,24,{2;4}
HAT[360;7],360,8,b,Cay,2,solv,45,45,tight,1,8,[45],8,72,{2;4}
HAT[360;8],360,8,b,Cay,2,solv,30,30,tight,1,12,[30],12,12,{2;4}
HAT[360;9],360,4,b,Cay,2,solv,90,90,tight,1,4,[90],4,36,{2;4}
HAT[360;10],360,8,b,Cay,2,solv,30,30,tight,1,12,[30],24,24,{2;4}
HAT[360;11],360,8,b,Cay,2,solv,90,90,tight,1,4,[90],8,72,{2;4}
HAT[364;1],364,4,b,Cay,2,solv,91,91,tight,1,4,[91],4,28,{2;4}
HAT[366;1],366,6,b,Cay,2,solv,61,61,tight,1,6,[61],6,6,{2}
HAT[366;2],366,6,b,n-Cay,2,solv,61,61,tight,1,6,[61],12,12,{2}
HAT[372;1],372,3,nb,Cay,2,solv,62,31,---,2,3,[62;124],3,6,{}
HAT[372;2],372,6,b,Cay,2,solv,31,31,tight,1,12,[31],12,12,{2}
HAT[372;3],372,6,b,Cay,2,solv,62,62,tight,1,6,[62],6,12,{2;4}
HAT[372;4],372,6,b,Cay,2,solv,62,62,tight,1,6,[62],6,12,{2;4}
HAT[375;1],375,8,nb,Cay,2,solv,25,25,tight,1,15,[25],30,75,{1;2;4}
HAT[375;2],375,8,nb,Cay,2,solv,25,25,tight,1,15,[25],30,75,{1;2;4}
HAT[375;3],375,8,nb,Cay,2,solv,75,75,tight,1,5,[75],10,75,{1;2;4}
HAT[375;4],375,8,nb,Cay,2,solv,75,75,tight,1,5,[75],10,75,{1;2;4}
HAT[378;1],378,6,b,Cay,2,solv,7,7,tight,1,54,[7],54,54,{2}
HAT[378;2],378,6,b,Cay,2,solv,21,21,tight,1,18,[21],18,18,{2;4}
HAT[378;3],378,6,b,Cay,2,solv,21,21,tight,1,18,[21],18,18,{2;4}
HAT[378;4],378,6,b,Cay,2,solv,63,63,tight,1,6,[63],6,18,{2}
HAT[378;5],378,6,b,Cay,2,solv,21,7,---,2,6,[21;63],6,6,{}
HAT[378;6],378,6,b,Cay,2,solv,21,7,---,2,6,[21;63],6,6,{}
HAT[378;7],378,6,b,Cay,2,solv,9,9,tight,1,42,[9],42,126,{1;2;3;4}
HAT[378;8],378,8,b,Cay,2,solv,63,63,tight,1,6,[63],18,42,{2;3;4}
HAT[378;9],378,6,b,Cay,2,solv,63,63,tight,1,6,[63],6,18,{2}
HAT[378;10],378,6,b,Cay,2,solv,63,63,tight,1,6,[63],6,126,{1;2;3;4}
HAT[378;11],378,6,b,Cay,2,solv,63,63,tight,1,6,[63],6,18,{2}
HAT[378;12],378,6,b,Cay,2,solv,63,63,tight,1,6,[63],6,18,{2}
HAT[378;13],378,6,b,Cay,2,solv,63,63,tight,1,6,[63],6,18,{2}
HAT[378;14],378,6,b,Cay,2,solv,21,7,---,2,6,[21;63],6,6,{}
HAT[380;1],380,4,b,Cay,2,solv,95,95,tight,1,4,[95],4,76,{2;4}
HAT[381;1],381,3,nb,Cay,2,solv,127,127,tight,1,3,[127],3,6,{2}
HAT[384;1],384,6,b,Cay,4,solv,4,1,loose,4,6,[4;16;32;64],6,12,{}
HAT[384;2],384,6,b,Cay,2,solv,8,1,loose,2,6,[8;64],6,6,{}
HAT[384;3],384,8,b,Cay,2,solv,6,1,loose,2,4,[6;96],8,12,{}
HAT[384;4],384,4,b,Cay,2,solv,6,1,loose,2,4,[6;96],4,12,{}
HAT[384;5],384,6,b,Cay,2,solv,4,1,loose,3,6,[4;16;64],6,24,{}
HAT[384;6],384,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],6,8,{}
HAT[384;7],384,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],6,8,{}
HAT[384;8],384,8,b,Cay,2,solv,4,1,loose,3,6,[4;16;64],12,24,{}
HAT[384;9],384,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],8,12,{}
HAT[384;10],384,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],8,12,{}
HAT[384;11],384,3,nb,Cay,2,solv,8,1,loose,2,3,[8;128],3,12,{}
HAT[384;12],384,6,nb,Cay,2,solv,8,1,loose,2,3,[8;128],6,12,{}
HAT[384;13],384,6,b,Cay,2,solv,4,1,loose,3,6,[4;32;64],6,12,{}
HAT[384;14],384,8,b,Cay,2,solv,4,1,loose,3,6,[4;32;64],12,12,{}
HAT[384;15],384,6,b,Cay,2,solv,4,1,loose,3,6,[4;32;64],6,24,{}
HAT[384;16],384,8,b,Cay,2,solv,4,1,loose,3,6,[4;32;64],12,24,{}
HAT[384;17],384,6,b,Cay,2,solv,6,1,loose,2,2,[6;192],6,8,{}
HAT[384;18],384,6,b,Cay,2,solv,6,1,loose,2,2,[6;192],6,8,{}
HAT[384;19],384,8,b,Cay,2,solv,6,1,loose,2,2,[6;192],8,12,{}
HAT[384;20],384,8,b,Cay,2,solv,6,1,loose,2,2,[6;192],8,12,{}
HAT[384;21],384,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],6,8,{}
HAT[384;22],384,4,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],4,6,{}
HAT[384;23],384,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],8,12,{}
HAT[384;24],384,4,b,Cay,2,solv,12,2,antipodal,2,2,[12;192],4,12,{}
HAT[384;25],384,8,b,Cay,2,solv,16,16,tight,1,24,[16],24,96,{1;2;3;4}
HAT[384;26],384,8,b,Cay,2,solv,48,48,tight,1,8,[48],8,96,{1;2;3;4}
HAT[384;27],384,8,b,Cay,2,solv,48,48,tight,1,8,[48],24,32,{2;4}
HAT[384;28],384,8,b,Cay,2,solv,16,16,tight,1,24,[16],48,96,{1;2;3;4}
HAT[384;29],384,8,b,Cay,2,solv,48,48,tight,1,8,[48],16,96,{1;2;3;4}
HAT[384;30],384,8,b,Cay,2,solv,48,48,tight,1,8,[48],32,48,{2;4}
HAT[384;31],384,8,b,Cay,2,solv,4,1,loose,3,12,[4;16;32],12,48,{}
HAT[384;32],384,8,b,Cay,2,solv,12,3,---,3,4,[12;48;96],12,16,{}
HAT[384;33],384,4,b,Cay,2,solv,12,3,---,3,4,[12;48;96],4,48,{}
HAT[384;34],384,8,b,Cay,2,solv,4,1,loose,3,12,[4;16;32],24,48,{}
HAT[384;35],384,8,b,Cay,2,solv,12,3,---,3,4,[12;48;96],16,24,{}
HAT[384;36],384,8,b,Cay,2,solv,12,3,---,3,4,[12;48;96],8,48,{}
HAT[384;37],384,6,b,Cay,2,solv,8,2,antipodal,2,6,[8;64],6,12,{}
HAT[384;38],384,4,b,Cay,2,solv,6,1,loose,3,2,[6;48;192],4,12,{}
HAT[384;39],384,4,b,Cay,2,solv,6,1,loose,3,2,[6;48;192],4,6,{}
HAT[384;40],384,8,b,Cay,2,solv,6,1,loose,3,2,[6;48;192],8,12,{}
HAT[384;41],384,6,b,Cay,2,solv,6,1,loose,3,2,[6;48;192],6,8,{}
HAT[385;1],385,6,nb,Cay,2,solv,11,11,tight,1,35,[11],35,70,{2}
HAT[385;2],385,6,nb,Cay,2,solv,11,11,tight,1,35,[11],35,70,{2}
HAT[385;3],385,8,nb,Cay,2,solv,77,77,tight,1,5,[77],10,35,{2;4}
HAT[385;4],385,8,nb,Cay,2,solv,77,77,tight,1,5,[77],10,35,{2;4}
HAT[387;1],387,6,nb,Cay,2,solv,43,43,tight,1,9,[43],9,18,{2}
HAT[387;2],387,3,nb,Cay,2,solv,129,129,tight,1,3,[129],3,6,{2}
HAT[388;1],388,8,b,n-Cay,2,solv,97,97,tight,1,4,[97],8,8,{2}
HAT[390;1],390,6,b,Cay,2,solv,13,13,tight,1,30,[13],30,30,{2}
HAT[390;2],390,6,b,Cay,2,solv,65,65,tight,1,6,[65],6,30,{2;4}
HAT[390;3],390,6,b,Cay,2,solv,65,65,tight,1,6,[65],6,30,{2;4}
HAT[390;4],390,6,b,n-Cay,2,solv,13,13,tight,1,30,[13],60,60,{2}
HAT[390;5],390,6,b,n-Cay,2,solv,65,65,tight,1,6,[65],12,12,{2}
HAT[390;6],390,8,b,n-Cay,2,solv,65,65,tight,1,6,[65],12,12,{2}
HAT[392;1],392,7,nb,Cay,2,solv,14,7,---,3,7,[14;28;56],7,14,{}
HAT[399;1],399,6,nb,Cay,2,solv,19,19,tight,1,21,[19],21,42,{2}
HAT[399;2],399,6,nb,Cay,2,solv,7,7,tight,1,57,[7],57,114,{2}
HAT[399;3],399,6,nb,Cay,2,solv,133,133,tight,1,3,[133],6,57,{2;4}
HAT[399;4],399,3,nb,Cay,2,solv,133,133,tight,1,3,[133],3,6,{2}
HAT[399;5],399,3,nb,Cay,2,solv,133,133,tight,1,3,[133],3,6,{2}
HAT[399;6],399,6,nb,Cay,2,solv,133,133,tight,1,3,[133],6,21,{2;4}
HAT[400;1],400,8,b,Cay,2,solv,4,1,loose,2,4,[4;100],8,20,{}
HAT[400;2],400,4,b,Cay,2,solv,4,1,loose,2,4,[4;100],4,8,{}
HAT[400;3],400,8,b,Cay,2,solv,5,1,loose,2,16,[5;25],16,80,{4}
HAT[400;4],400,8,b,Cay,2,solv,10,2,antipodal,2,8,[10;50],8,40,{4}
HAT[400;5],400,8,b,Cay,2,solv,10,2,antipodal,2,8,[10;50],16,80,{4}
HAT[400;6],400,8,b,Cay,2,solv,20,20,tight,1,20,[20],20,40,{2}
HAT[400;7],400,4,b,Cay,2,solv,20,4,---,2,4,[20;100],4,40,{4}
HAT[400;8],400,8,b,Cay,2,solv,20,4,---,2,4,[20;100],8,20,{4}
HAT[400;9],400,4,b,Cay,2,solv,100,100,tight,1,4,[100],4,8,{2}
HAT[400;10],400,8,b,Cay,2,solv,20,20,tight,1,20,[20],20,40,{2}
HAT[400;11],400,8,b,Cay,2,solv,20,4,---,2,4,[20;100],8,20,{4}
HAT[400;12],400,4,b,Cay,2,solv,20,4,---,2,4,[20;100],4,40,{4}
HAT[400;13],400,4,b,Cay,2,solv,100,100,tight,1,4,[100],4,8,{2}
HAT[400;14],400,4,b,Cay,2,solv,10,1,loose,2,4,[10;100],4,20,{}
HAT[400;15],400,8,b,Cay,2,solv,10,1,loose,2,4,[10;100],8,40,{}
HAT[402;1],402,6,b,Cay,2,solv,67,67,tight,1,6,[67],6,6,{2}
HAT[405;1],405,6,nb,Cay,2,solv,9,9,tight,1,45,[9],45,90,{2;4}
HAT[405;2],405,8,nb,Cay,2,solv,45,45,tight,1,9,[45],18,45,{2;4}
HAT[405;3],405,8,nb,Cay,2,solv,27,27,tight,1,15,[27],30,135,{1;2;4}
HAT[405;4],405,6,nb,Cay,2,solv,135,135,tight,1,3,[135],6,135,{1;2;4}
HAT[406;1],406,8,b,Cay,2,solv,29,29,tight,1,14,[29],14,14,{2}
HAT[406;2],406,6,b,Cay,2,solv,29,29,tight,1,14,[29],14,14,{2}
HAT[406;3],406,8,b,Cay,2,solv,29,29,tight,1,14,[29],14,14,{2}
HAT[406;4],406,8,b,n-Cay,2,solv,29,29,tight,1,14,[29],28,28,{2}
HAT[406;5],406,6,b,n-Cay,2,solv,29,29,tight,1,14,[29],28,28,{2}
HAT[406;6],406,8,b,n-Cay,2,solv,29,29,tight,1,14,[29],28,28,{2}
HAT[408;1],408,6,b,Cay,2,solv,17,17,tight,1,24,[17],24,24,{2}
HAT[408;2],408,8,b,Cay,2,solv,51,51,tight,1,8,[51],8,24,{2;4}
HAT[408;3],408,8,b,Cay,2,solv,51,51,tight,1,8,[51],8,24,{2;4}
HAT[408;4],408,6,b,Cay,2,solv,51,51,tight,1,8,[51],8,24,{2;4}
HAT[408;5],408,4,b,Cay,2,solv,102,102,tight,1,4,[102],4,12,{2;4}
HAT[408;6],408,8,b,Cay,2,solv,102,102,tight,1,4,[102],8,24,{2;4}
HAT[408;7],408,8,b,n-Cay,2,solv,17,17,tight,1,24,[17],48,48,{2}
HAT[408;8],408,8,b,n-Cay,2,solv,17,17,tight,1,24,[17],48,48,{2}
HAT[410;1],410,8,b,Cay,2,solv,41,41,tight,1,10,[41],10,10,{2}
HAT[410;2],410,8,b,Cay,2,solv,41,41,tight,1,10,[41],10,10,{2}
HAT[410;3],410,6,b,n-Cay,2,solv,41,41,tight,1,10,[41],20,20,{2}
HAT[410;4],410,8,b,n-Cay,2,solv,41,41,tight,1,10,[41],20,20,{2}
HAT[416;1],416,8,b,Cay,2,solv,52,52,tight,1,8,[52],8,8,{2;4}
HAT[416;2],416,8,b,Cay,2,solv,52,52,tight,1,8,[52],16,16,{2;4}
HAT[416;3],416,4,b,Cay,2,solv,104,104,tight,1,4,[104],4,16,{2}
HAT[416;4],416,8,b,Cay,2,solv,104,104,tight,1,4,[104],8,16,{2}
HAT[416;5],416,4,b,Cay,2,solv,52,26,---,2,4,[52;104],4,8,{}
HAT[416;6],416,4,b,Cay,2,solv,104,104,tight,1,4,[104],4,16,{2}
HAT[416;7],416,8,b,Cay,2,solv,104,104,tight,1,4,[104],8,16,{2}
HAT[416;8],416,4,b,Cay,2,solv,26,13,---,3,4,[26;52;104],4,8,{}
HAT[417;1],417,3,nb,Cay,2,solv,139,139,tight,1,3,[139],3,6,{2}
HAT[420;1],420,6,nb,Cay,2,solv,14,7,---,2,15,[14;28],15,30,{}
HAT[420;2],420,6,nb,Cay,2,solv,70,35,---,2,3,[70;140],6,15,{}
HAT[420;3],420,6,b,Cay,2,solv,7,7,tight,1,60,[7],60,60,{2}
HAT[420;4],420,8,b,Cay,2,solv,35,35,tight,1,12,[35],12,84,{2;4}
HAT[420;5],420,6,b,Cay,2,solv,35,35,tight,1,12,[35],12,12,{2}
HAT[420;6],420,8,b,Cay,2,solv,35,35,tight,1,12,[35],12,12,{2}
HAT[420;7],420,8,b,Cay,2,solv,35,35,tight,1,12,[35],12,60,{2;4}
HAT[420;8],420,8,b,Cay,2,solv,35,35,tight,1,12,[35],12,60,{2;4}
HAT[420;9],420,6,b,Cay,2,solv,15,15,tight,1,28,[15],28,84,{2;4}
HAT[420;10],420,8,b,Cay,2,solv,105,105,tight,1,4,[105],12,28,{2;4}
HAT[420;11],420,4,b,Cay,2,solv,105,105,tight,1,4,[105],4,84,{2;4}
HAT[420;12],420,8,b,Cay,2,solv,14,14,tight,1,30,[14],30,60,{2;4}
HAT[420;13],420,8,b,Cay,2,solv,14,14,tight,1,30,[14],30,60,{2;4}
HAT[420;14],420,8,b,Cay,2,solv,70,70,tight,1,6,[70],12,30,{2;4}
HAT[420;15],420,8,b,Cay,2,solv,70,70,tight,1,6,[70],12,30,{2;4}
HAT[420;16],420,6,b,Cay,2,solv,70,70,tight,1,6,[70],6,60,{2;4}
HAT[429;1],429,6,nb,Cay,2,solv,13,13,tight,1,33,[13],33,66,{2}
HAT[429;2],429,6,nb,Cay,2,solv,143,143,tight,1,3,[143],6,33,{2;4}
HAT[432;1],432,6,nb,Cay,2,solv,9,3,---,3,3,[9;36;144],6,18,{}
HAT[432;2],432,6,b,Cay,2,solv,3,1,loose,3,16,[3;9;27],16,48,{}
HAT[432;3],432,8,b,Cay,2,solv,6,2,antipodal,3,8,[6;18;54],8,24,{}
HAT[432;4],432,8,b,Cay,2,solv,6,2,antipodal,3,8,[6;18;54],16,48,{}
HAT[432;5],432,8,b,Cay,2,solv,4,1,loose,2,12,[4;36],12,24,{}
